gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z, eating
-19.29,18.86,67.69,-0.83,-0.73,0.81,0
-18.49,20.63,68.85,-0.83,-0.71,0.82,0
-17.46,22.40,69.82,-0.83,-0.67,0.82,0
-16.78,24.41,71.96,-0.79,-0.64,0.82,0
-14.16,26.37,74.04,-0.76,-0.62,0.81,0
-12.15,28.14,75.99,-0.72,-0.62,0.79,0
-9.34,28.32,78.55,-0.69,-0.62,0.75,0
-6.29,28.02,80.81,-0.65,-0.60,0.71,0
-5.49,28.87,81.91,-0.58,-0.59,0.69,0
-7.20,29.11,82.82,-0.52,-0.57,0.68,0
-10.38,28.69,83.37,-0.48,-0.58,0.68,0
-16.54,29.36,84.23,-0.45,-0.61,0.70,0
-20.57,30.09,85.14,-0.42,-0.62,0.70,0
-22.89,30.94,85.69,-0.40,-0.59,0.68,0
-25.27,31.68,85.33,-0.35,-0.56,0.68,0
-30.94,33.57,84.90,-0.33,-0.58,0.72,0
-36.56,37.11,85.45,-0.33,-0.61,0.75,0
-36.44,40.34,85.45,-0.31,-0.59,0.75,0
-34.48,44.01,83.37,-0.28,-0.55,0.73,0
-31.25,47.18,80.93,-0.25,-0.53,0.70,0
-27.59,50.29,78.12,-0.22,-0.50,0.68,0
-22.58,52.61,74.34,-0.20,-0.49,0.65,0
-22.03,55.36,70.01,-0.18,-0.54,0.67,0
-23.62,59.81,66.96,-0.17,-0.61,0.70,0
-24.66,63.66,64.64,-0.17,-0.69,0.72,0
-27.04,65.98,63.35,-0.16,-0.69,0.74,0
-27.10,67.99,60.91,-0.16,-0.67,0.76,0
-31.01,70.74,57.80,-0.15,-0.65,0.78,0
-32.59,73.73,55.30,-0.14,-0.65,0.76,0
-31.01,76.42,53.34,-0.13,-0.61,0.74,0
-29.17,78.92,51.09,-0.12,-0.59,0.73,0
-27.34,81.05,49.80,-0.11,-0.58,0.72,0
-24.60,83.37,48.95,-0.10,-0.60,0.72,0
-24.41,86.18,47.97,-0.09,-0.65,0.74,0
-25.27,88.44,48.46,-0.10,-0.68,0.74,0
-23.38,88.56,48.58,-0.11,-0.65,0.71,0
-22.03,87.95,47.24,-0.09,-0.62,0.67,0
-22.46,87.71,45.47,-0.07,-0.62,0.64,0
-24.60,86.98,44.25,-0.06,-0.62,0.64,0
-25.82,86.24,43.52,-0.05,-0.61,0.66,0
-27.34,86.67,43.46,-0.05,-0.63,0.68,0
-25.76,86.55,43.70,-0.05,-0.63,0.68,0
-23.80,86.12,42.79,-0.03,-0.61,0.68,0
-23.80,85.33,41.44,-0.03,-0.61,0.70,0
-26.37,85.75,40.89,-0.04,-0.65,0.74,0
-26.67,86.06,40.83,-0.05,-0.65,0.74,0
-23.50,85.45,40.16,-0.05,-0.62,0.70,0
-21.91,84.72,38.33,-0.03,-0.58,0.66,0
-19.47,83.56,35.95,-0.01,-0.54,0.63,0
-18.07,82.21,33.45,0.00,-0.53,0.63,0
-16.72,80.08,30.40,-0.00,-0.53,0.63,0
-14.40,78.49,27.10,-0.01,-0.54,0.65,0
-12.27,77.82,23.74,0.01,-0.56,0.65,0
-10.31,76.66,20.75,0.01,-0.59,0.66,0
-11.35,75.50,18.13,0.02,-0.62,0.68,0
-13.00,74.34,16.17,0.03,-0.63,0.70,0
-13.85,73.18,13.85,0.04,-0.63,0.72,0
-15.01,72.33,11.35,0.06,-0.64,0.74,0
-14.65,70.86,8.85,0.09,-0.64,0.74,0
-13.98,67.99,5.07,0.14,-0.65,0.75,0
-15.01,64.21,0.37,0.20,-0.68,0.75,0
-16.05,58.78,-5.00,0.23,-0.72,0.76,0
-17.58,52.49,-11.54,0.25,-0.73,0.78,0
-18.01,46.08,-17.46,0.28,-0.73,0.80,0
-17.76,40.34,-22.22,0.29,-0.72,0.82,0
-14.65,34.79,-26.43,0.30,-0.71,0.83,0
-11.35,30.52,-30.33,0.29,-0.72,0.84,0
-9.09,27.95,-33.26,0.28,-0.75,0.83,0
-7.69,25.51,-35.16,0.27,-0.75,0.82,0
-6.35,22.95,-36.80,0.27,-0.75,0.81,0
-7.63,20.51,-38.88,0.27,-0.77,0.80,0
-8.73,18.25,-39.92,0.28,-0.75,0.79,0
-8.42,16.54,-39.67,0.28,-0.72,0.77,0
-9.40,14.83,-39.55,0.28,-0.69,0.74,0
-12.27,13.92,-39.49,0.28,-0.71,0.73,0
-14.65,13.49,-38.02,0.28,-0.71,0.72,0
-15.87,12.15,-37.11,0.29,-0.70,0.71,0
-19.10,9.70,-37.48,0.30,-0.68,0.71,0
-20.57,7.87,-36.01,0.30,-0.65,0.70,0
-20.39,6.35,-35.16,0.30,-0.64,0.70,0
-20.14,4.70,-35.89,0.30,-0.65,0.71,0
-20.26,2.99,-36.25,0.31,-0.64,0.71,0
-21.30,1.71,-36.68,0.31,-0.63,0.72,0
-22.64,0.55,-37.35,0.31,-0.64,0.72,0
-22.64,-1.28,-38.57,0.29,-0.66,0.72,0
-23.32,-2.87,-40.59,0.28,-0.68,0.72,0
-23.86,-4.33,-42.42,0.29,-0.67,0.71,0
-24.05,-6.23,-43.64,0.30,-0.65,0.71,0
-24.60,-7.63,-45.17,0.30,-0.63,0.70,0
-23.68,-9.40,-47.00,0.30,-0.63,0.70,0
-23.50,-10.93,-49.01,0.30,-0.63,0.69,0
-22.16,-12.76,-51.21,0.29,-0.61,0.68,0
-19.84,-14.71,-53.83,0.29,-0.59,0.67,0
-18.68,-16.05,-56.46,0.30,-0.60,0.66,0
-18.01,-17.64,-58.96,0.30,-0.63,0.66,0
-15.50,-19.41,-60.91,0.29,-0.63,0.66,0
-14.65,-21.06,-62.93,0.28,-0.66,0.68,0
-17.27,-21.91,-63.54,0.26,-0.71,0.71,0
-17.64,-22.83,-63.29,0.23,-0.73,0.73,0
-18.13,-23.86,-63.96,0.20,-0.75,0.77,0
-20.69,-23.68,-63.96,0.17,-0.76,0.79,0
-20.45,-23.19,-63.17,0.15,-0.74,0.77,0
-17.27,-22.46,-62.93,0.15,-0.68,0.74,0
-12.70,-21.67,-63.42,0.15,-0.62,0.70,0
-6.77,-20.94,-63.84,0.14,-0.58,0.66,0
-0.55,-20.26,-64.76,0.14,-0.56,0.63,0
4.33,-19.96,-66.16,0.14,-0.56,0.61,0
7.57,-19.23,-67.32,0.14,-0.58,0.62,0
6.77,-17.76,-67.99,0.12,-0.63,0.66,0
4.09,-16.36,-68.30,0.11,-0.68,0.69,0
-1.65,-14.59,-68.12,0.10,-0.74,0.71,0
-5.80,-13.06,-67.32,0.09,-0.74,0.73,0
-8.36,-11.72,-66.89,0.09,-0.71,0.73,0
-9.03,-10.13,-66.41,0.09,-0.67,0.71,0
-7.32,-9.09,-65.92,0.09,-0.62,0.68,0
-2.38,-8.73,-66.35,0.08,-0.56,0.64,0
3.23,-8.36,-67.20,0.08,-0.55,0.61,0
8.30,-7.81,-67.87,0.09,-0.58,0.62,0
9.95,-6.77,-67.63,0.09,-0.67,0.64,0
11.78,-6.47,-65.98,0.07,-0.73,0.67,0
10.86,-6.65,-65.06,0.08,-0.76,0.70,0
8.54,-6.47,-63.05,0.09,-0.76,0.73,0
6.77,-6.10,-60.36,0.10,-0.75,0.74,0
6.04,-5.80,-58.29,0.11,-0.73,0.74,0
5.49,-5.55,-55.91,0.12,-0.70,0.74,0
5.98,-6.16,-53.77,0.12,-0.67,0.71,0
9.46,-7.75,-52.25,0.10,-0.62,0.70,0
14.47,-8.42,-51.21,0.09,-0.59,0.71,0
19.59,-8.73,-49.26,0.08,-0.60,0.71,0
25.02,-9.16,-46.69,0.05,-0.62,0.70,0
28.75,-9.70,-43.82,0.04,-0.66,0.72,0
27.89,-9.70,-39.79,0.02,-0.70,0.74,0
27.34,-10.68,-34.97,0.01,-0.70,0.76,0
25.70,-11.60,-31.01,0.01,-0.68,0.76,0
22.46,-12.27,-27.04,0.02,-0.65,0.77,0
20.26,-12.70,-22.64,0.04,-0.61,0.76,0
18.80,-13.00,-18.55,0.03,-0.56,0.77,0
17.27,-13.06,-15.14,0.04,-0.53,0.78,0
16.78,-13.31,-12.39,0.03,-0.52,0.79,0
14.95,-13.98,-8.54,0.02,-0.53,0.79,0
15.01,-14.71,-5.43,0.01,-0.53,0.81,0
16.78,-15.38,-3.91,0.01,-0.51,0.81,0
17.94,-16.78,-2.75,0.01,-0.49,0.81,0
17.33,-17.52,-2.20,-0.00,-0.54,0.84,0
13.55,-15.75,-0.31,-0.01,-0.60,0.86,0
13.06,-15.20,3.42,-0.03,-0.64,0.88,0
10.25,-14.59,6.65,-0.04,-0.67,0.89,0
7.20,-13.98,9.46,-0.08,-0.67,0.89,0
5.00,-14.77,11.84,-0.11,-0.66,0.88,0
4.03,-15.44,13.31,-0.11,-0.64,0.87,0
5.49,-16.11,12.39,-0.11,-0.61,0.85,0
9.03,-17.52,13.31,-0.12,-0.56,0.82,0
13.31,-17.33,15.93,-0.13,-0.55,0.81,0
19.59,-16.91,16.78,-0.13,-0.53,0.78,0
24.54,-17.88,17.40,-0.15,-0.53,0.79,0
22.64,-15.87,17.03,-0.15,-0.62,0.84,0
16.97,-14.95,17.70,-0.16,-0.69,0.86,0
13.67,-17.82,18.86,-0.19,-0.69,0.87,0
6.77,-19.59,19.10,-0.19,-0.69,0.88,0
0.98,-19.59,21.06,-0.21,-0.67,0.86,0
0.00,-18.68,23.56,-0.22,-0.62,0.84,0
0.98,-16.36,24.48,-0.22,-0.57,0.81,0
2.32,-12.76,25.45,-0.21,-0.54,0.78,0
3.48,-9.52,25.27,-0.19,-0.53,0.76,0
5.37,-8.42,23.19,-0.18,-0.51,0.74,0
6.84,-7.87,20.81,-0.17,-0.50,0.72,0
7.45,-6.84,19.47,-0.17,-0.52,0.75,0
6.59,-4.52,19.78,-0.17,-0.56,0.76,0
7.51,-2.75,21.12,-0.18,-0.59,0.78,0
4.64,0.61,21.91,-0.18,-0.66,0.80,0
2.08,3.23,23.38,-0.19,-0.68,0.80,0
0.43,3.54,23.50,-0.20,-0.66,0.78,0
-3.42,3.91,22.58,-0.21,-0.63,0.78,0
-6.35,4.70,20.94,-0.21,-0.60,0.78,0
-5.43,5.80,19.23,-0.20,-0.57,0.79,0
-2.81,6.59,18.13,-0.19,-0.57,0.80,0
0.61,6.16,16.05,-0.19,-0.58,0.81,0
6.16,5.74,13.31,-0.20,-0.59,0.81,0
10.80,6.96,11.84,-0.22,-0.62,0.80,0
14.40,10.13,13.37,-0.21,-0.65,0.80,0
16.54,11.41,14.16,-0.20,-0.68,0.80,0
14.40,10.86,13.06,-0.19,-0.73,0.81,0
10.62,10.31,13.00,-0.20,-0.73,0.80,0
7.57,9.16,12.51,-0.20,-0.71,0.80,0
4.82,7.93,10.74,-0.20,-0.68,0.80,0
4.15,7.20,8.36,-0.20,-0.65,0.79,0
6.16,6.59,6.47,-0.20,-0.61,0.79,0
9.64,4.58,3.54,-0.19,-0.57,0.77,0
13.55,3.42,0.85,-0.20,-0.55,0.74,0
16.05,4.76,0.18,-0.20,-0.56,0.73,0
14.89,6.71,-0.73,-0.20,-0.61,0.77,0
12.94,8.36,-1.28,-0.21,-0.65,0.77,0
12.15,7.63,-1.65,-0.21,-0.65,0.75,0
8.00,7.14,-2.44,-0.20,-0.65,0.77,0
6.04,7.39,-4.39,-0.21,-0.65,0.74,0
4.64,7.63,-6.47,-0.22,-0.63,0.74,0
3.97,8.91,-7.81,-0.23,-0.61,0.73,0
3.23,11.72,-9.34,-0.22,-0.59,0.73,0
2.93,14.83,-11.72,-0.21,-0.58,0.75,0
2.87,16.78,-14.53,-0.22,-0.59,0.76,0
2.38,18.07,-16.78,-0.23,-0.61,0.79,0
0.49,21.00,-18.74,-0.23,-0.63,0.82,0
-0.67,24.54,-19.90,-0.25,-0.68,0.83,0
-2.87,27.40,-20.94,-0.25,-0.68,0.84,0
-4.09,29.72,-22.46,-0.26,-0.67,0.83,0
-4.94,31.68,-24.41,-0.25,-0.65,0.81,0
-5.62,33.87,-25.76,-0.24,-0.64,0.80,0
-6.04,35.58,-27.40,-0.23,-0.66,0.79,0
-7.45,37.54,-28.87,-0.22,-0.67,0.82,0
-7.57,40.47,-29.30,-0.22,-0.69,0.84,0
-6.77,43.03,-29.05,-0.22,-0.70,0.85,0
-5.74,44.80,-28.32,-0.19,-0.71,0.84,0
-5.19,45.23,-28.08,-0.16,-0.71,0.83,0
-5.62,45.65,-27.89,-0.14,-0.73,0.84,0
-7.51,46.08,-27.59,-0.12,-0.76,0.85,0
-10.19,45.84,-26.67,-0.10,-0.78,0.87,0
-12.51,44.31,-26.61,-0.08,-0.79,0.88,0
-14.95,41.75,-27.28,-0.07,-0.79,0.88,0
-16.36,38.82,-28.08,-0.08,-0.77,0.87,0
-16.48,37.17,-28.75,-0.08,-0.75,0.88,0
-15.75,36.56,-29.24,-0.07,-0.73,0.89,0
-14.83,37.48,-28.75,-0.07,-0.73,0.90,0
-11.96,37.78,-27.53,-0.07,-0.71,0.88,0
-8.85,38.09,-27.04,-0.06,-0.68,0.86,0
-5.62,39.12,-26.43,-0.04,-0.65,0.83,0
-3.66,39.86,-26.00,-0.02,-0.64,0.81,0
-3.91,40.83,-25.82,-0.01,-0.63,0.80,0
-4.76,42.97,-25.15,0.00,-0.64,0.81,0
-7.26,44.86,-24.66,0.01,-0.66,0.82,0
-11.05,46.26,-24.11,0.03,-0.68,0.81,0
-15.20,46.20,-23.80,0.04,-0.68,0.80,0
-20.69,46.02,-23.99,0.06,-0.68,0.80,0
-25.39,45.84,-24.35,0.07,-0.66,0.79,0
-27.95,45.23,-24.66,0.08,-0.62,0.78,0
-29.54,44.80,-25.02,0.09,-0.61,0.79,0
-29.66,45.17,-25.21,0.09,-0.62,0.79,0
-27.95,45.59,-24.66,0.10,-0.63,0.79,0
-25.57,46.20,-24.17,0.10,-0.64,0.80,0
-23.99,48.22,-23.32,0.10,-0.67,0.82,0
-22.58,50.11,-21.61,0.10,-0.70,0.82,0
-20.69,50.72,-20.32,0.11,-0.70,0.82,0
-20.63,52.25,-19.53,0.13,-0.72,0.81,0
-21.00,52.80,-19.04,0.14,-0.72,0.80,0
-22.71,53.10,-18.98,0.15,-0.72,0.80,0
-23.74,52.86,-18.74,0.15,-0.72,0.79,0
-23.93,51.82,-18.98,0.16,-0.71,0.79,0
-24.11,49.99,-19.29,0.17,-0.70,0.77,0
-23.50,48.83,-18.98,0.17,-0.70,0.77,0
-21.79,48.03,-18.37,0.18,-0.70,0.76,0
-20.75,47.67,-17.52,0.19,-0.72,0.76,0
-18.07,47.36,-16.05,0.21,-0.72,0.75,0
-15.63,47.06,-14.34,0.23,-0.73,0.73,0
-13.79,45.90,-13.00,0.24,-0.73,0.72,0
-12.88,44.25,-11.84,0.26,-0.73,0.71,0
-11.78,42.42,-10.86,0.27,-0.73,0.69,0
-11.05,40.41,-9.83,0.28,-0.73,0.70,0
-11.78,39.00,-8.36,0.29,-0.75,0.69,0
-12.02,36.87,-6.90,0.30,-0.75,0.69,0
-12.63,34.18,-5.68,0.31,-0.75,0.69,0
-12.76,31.37,-4.27,0.31,-0.75,0.69,0
-11.60,28.81,-2.62,0.31,-0.73,0.67,0
-10.74,26.43,-1.71,0.31,-0.73,0.67,0
-10.01,24.96,-0.18,0.31,-0.73,0.68,0
-8.48,23.19,1.95,0.31,-0.73,0.69,0
-6.04,21.30,3.78,0.31,-0.73,0.69,0
-4.58,20.45,5.55,0.31,-0.74,0.71,0
-3.54,20.14,7.51,0.32,-0.74,0.72,0
-1.53,19.47,9.22,0.31,-0.72,0.72,0
0.06,18.74,10.50,0.31,-0.70,0.72,0
2.26,18.19,11.84,0.31,-0.68,0.71,0
4.15,17.64,13.37,0.31,-0.67,0.71,0
5.07,17.76,14.95,0.30,-0.68,0.72,0
6.90,17.76,16.24,0.30,-0.67,0.72,0
8.06,17.76,17.33,0.29,-0.67,0.72,0
9.70,17.64,18.80,0.29,-0.65,0.71,0
11.35,17.15,19.78,0.29,-0.63,0.68,0
12.70,16.60,20.14,0.29,-0.61,0.68,0
11.96,16.54,20.20,0.28,-0.62,0.70,0
10.93,16.97,20.51,0.27,-0.62,0.72,0
11.84,16.60,20.51,0.27,-0.61,0.72,0
12.63,16.78,19.84,0.27,-0.60,0.72,0
13.85,16.48,19.23,0.27,-0.58,0.71,0
15.26,16.30,18.19,0.27,-0.57,0.70,0
15.20,16.24,17.03,0.26,-0.59,0.71,0
14.40,17.21,16.30,0.25,-0.61,0.72,0
15.75,16.97,16.11,0.24,-0.60,0.72,0
15.81,16.66,15.50,0.24,-0.59,0.71,0
17.46,15.81,14.83,0.24,-0.57,0.70,0
18.80,15.32,13.55,0.23,-0.56,0.70,0
18.25,15.63,12.21,0.22,-0.57,0.72,0
17.76,15.50,11.05,0.22,-0.58,0.72,0
19.29,15.32,9.95,0.22,-0.58,0.71,0
18.31,14.89,8.42,0.23,-0.59,0.71,0
16.54,14.28,6.90,0.23,-0.59,0.70,0
16.17,12.94,5.25,0.24,-0.57,0.69,0
15.14,11.17,2.99,0.25,-0.57,0.69,0
13.24,9.70,0.98,0.26,-0.59,0.71,0
11.78,8.54,0.00,0.26,-0.62,0.72,0
11.17,6.47,-0.85,0.26,-0.63,0.73,0
9.95,4.76,-1.95,0.26,-0.64,0.74,0
8.42,3.48,-2.14,0.27,-0.66,0.76,0
7.39,2.01,-1.95,0.26,-0.66,0.76,0
5.68,0.67,-2.01,0.26,-0.67,0.77,0
4.03,-0.18,-1.77,0.25,-0.68,0.78,0
3.30,-0.79,-1.28,0.25,-0.67,0.78,0
2.62,-1.53,-1.04,0.25,-0.66,0.79,0
2.14,-1.77,-0.98,0.24,-0.67,0.81,0
2.14,-1.46,-0.43,0.23,-0.69,0.82,0
2.56,-1.28,0.31,0.23,-0.69,0.81,0
2.93,-1.22,0.61,0.22,-0.69,0.81,0
1.95,-0.85,1.22,0.22,-0.69,0.80,0
1.16,-0.49,1.83,0.22,-0.69,0.79,0
-0.49,0.18,2.38,0.23,-0.69,0.79,0
-0.79,0.61,3.11,0.25,-0.67,0.77,0
-0.92,1.46,3.66,0.26,-0.66,0.75,0
-0.79,2.75,3.91,0.26,-0.66,0.74,0
-0.67,3.97,4.64,0.26,-0.65,0.73,0
-0.61,5.13,5.74,0.27,-0.65,0.72,0
0.00,6.35,7.08,0.27,-0.65,0.71,0
1.53,7.32,8.36,0.27,-0.63,0.69,0
2.99,8.18,9.77,0.27,-0.61,0.67,0
5.07,8.73,11.05,0.27,-0.59,0.67,0
5.62,9.77,12.45,0.27,-0.60,0.67,0
6.23,10.31,14.47,0.27,-0.60,0.67,0
6.77,10.86,15.87,0.27,-0.60,0.68,0
5.86,10.68,16.24,0.28,-0.60,0.66,0
3.91,9.70,16.66,0.28,-0.60,0.66,0
1.46,8.73,16.60,0.28,-0.59,0.67,0
0.43,7.08,15.93,0.28,-0.58,0.68,0
0.31,4.94,14.53,0.28,-0.56,0.69,0
1.53,2.87,12.88,0.28,-0.56,0.71,0
3.78,1.22,10.80,0.27,-0.56,0.72,0
7.75,-0.73,9.03,0.27,-0.55,0.74,0
11.35,-2.38,6.90,0.26,-0.56,0.76,0
15.26,-3.30,4.76,0.25,-0.57,0.76,0
18.19,-4.27,3.05,0.25,-0.57,0.77,0
19.78,-5.31,1.53,0.25,-0.57,0.77,0
20.51,-5.98,-0.06,0.25,-0.57,0.77,0
21.55,-7.02,-0.73,0.25,-0.56,0.77,0
21.06,-8.00,-1.59,0.26,-0.57,0.78,0
20.08,-8.36,-2.20,0.27,-0.57,0.79,0
19.17,-8.79,-2.81,0.28,-0.58,0.80,0
19.23,-9.34,-3.05,0.28,-0.58,0.81,0
18.86,-9.16,-3.30,0.28,-0.59,0.83,0
18.19,-8.24,-2.81,0.28,-0.60,0.82,0
16.48,-7.51,-2.14,0.28,-0.61,0.83,0
14.77,-6.47,-1.28,0.28,-0.62,0.84,0
12.45,-4.64,0.12,0.27,-0.63,0.84,0
11.47,-3.54,1.77,0.26,-0.63,0.84,0
10.19,-1.65,3.05,0.27,-0.64,0.84,0
9.83,0.37,4.88,0.27,-0.64,0.83,0
9.64,2.38,6.47,0.27,-0.63,0.82,0
9.22,4.76,8.24,0.26,-0.64,0.80,0
9.22,6.96,10.25,0.26,-0.64,0.80,0
7.93,9.34,12.57,0.26,-0.66,0.80,0
6.16,11.78,15.20,0.26,-0.67,0.79,0
5.62,13.49,18.19,0.26,-0.65,0.78,0
3.66,15.32,20.63,0.25,-0.65,0.77,0
2.14,16.85,23.38,0.25,-0.63,0.76,0
1.83,17.82,25.76,0.24,-0.61,0.75,0
2.56,18.68,27.28,0.24,-0.59,0.73,0
3.11,19.35,28.69,0.25,-0.58,0.72,0
3.85,19.96,30.27,0.26,-0.58,0.71,0
3.78,20.14,31.86,0.27,-0.59,0.71,0
3.97,19.41,32.71,0.29,-0.58,0.70,0
3.66,18.01,32.71,0.31,-0.58,0.72,0
1.59,16.72,31.92,0.35,-0.59,0.74,0
0.06,15.38,31.37,0.35,-0.60,0.76,0
-0.92,14.47,30.27,0.35,-0.60,0.77,0
-2.08,13.85,29.11,0.34,-0.61,0.79,0
-4.15,14.04,28.87,0.34,-0.65,0.81,0
-5.80,13.73,28.81,0.32,-0.68,0.83,0
-7.45,13.61,28.63,0.31,-0.70,0.84,0
-8.85,13.73,28.93,0.30,-0.69,0.84,0
-9.70,13.55,29.42,0.30,-0.69,0.83,0
-10.01,13.12,29.97,0.31,-0.68,0.82,0
-9.89,12.70,30.21,0.32,-0.69,0.82,0
-9.28,12.33,30.46,0.34,-0.67,0.82,0
-8.42,11.72,30.09,0.36,-0.66,0.82,0
-7.69,11.11,29.42,0.38,-0.67,0.83,0
-8.73,11.41,28.63,0.39,-0.70,0.85,0
-8.97,11.96,28.93,0.39,-0.70,0.85,0
-8.24,12.27,28.56,0.39,-0.66,0.84,0
-8.24,13.06,28.08,0.38,-0.64,0.82,0
-8.48,14.34,27.83,0.37,-0.62,0.80,0
-8.18,15.63,27.53,0.36,-0.61,0.78,0
-7.81,16.78,26.73,0.35,-0.59,0.77,0
-7.69,17.64,25.82,0.35,-0.58,0.77,0
-8.73,18.43,24.90,0.35,-0.59,0.77,0
-9.40,18.86,24.05,0.35,-0.58,0.76,0
-8.97,18.98,22.77,0.34,-0.55,0.74,0
-9.83,19.29,21.48,0.35,-0.54,0.73,0
-10.07,19.59,20.45,0.37,-0.51,0.71,0
-10.19,19.71,18.49,0.37,-0.49,0.69,0
-10.07,19.90,16.24,0.37,-0.47,0.67,0
-9.28,19.71,14.16,0.37,-0.45,0.65,0
-9.09,19.71,12.21,0.37,-0.44,0.65,0
-9.09,19.53,10.01,0.38,-0.44,0.64,0
-9.22,18.19,7.51,0.39,-0.45,0.64,0
-9.34,17.27,4.76,0.41,-0.45,0.66,0
-8.79,16.60,0.92,0.45,-0.44,0.68,0
-5.37,16.24,-3.54,0.47,-0.43,0.71,0
2.26,16.24,-8.00,0.45,-0.41,0.71,0
8.24,17.82,-11.90,0.43,-0.43,0.70,0
13.06,20.57,-13.43,0.40,-0.46,0.67,0
16.30,23.44,-13.73,0.38,-0.49,0.64,0
17.03,24.96,-13.61,0.37,-0.50,0.62,0
15.50,26.31,-13.73,0.35,-0.52,0.57,0
10.31,26.49,-12.82,0.35,-0.52,0.57,0
6.16,26.86,-11.78,0.36,-0.52,0.56,0
2.56,26.37,-11.11,0.38,-0.52,0.56,0
0.67,24.17,-10.68,0.43,-0.49,0.55,0
-0.06,21.97,-11.84,0.50,-0.48,0.56,0
-0.61,19.35,-14.10,0.57,-0.51,0.59,0
-2.38,16.85,-16.30,0.61,-0.58,0.64,0
-3.30,13.18,-17.70,0.64,-0.65,0.69,0
-3.60,9.09,-19.59,0.66,-0.71,0.74,0
-5.31,5.25,-21.24,0.67,-0.76,0.79,0
-7.57,0.85,-22.22,0.67,-0.80,0.81,0
-10.01,-3.11,-22.16,0.64,-0.83,0.85,0
-12.70,-5.25,-21.67,0.61,-0.85,0.89,0
-14.34,-7.63,-21.18,0.58,-0.84,0.90,0
-15.99,-10.50,-19.96,0.53,-0.80,0.90,0
-15.93,-11.96,-18.37,0.50,-0.75,0.87,0
-13.49,-12.76,-16.78,0.48,-0.70,0.84,0
-9.34,-13.49,-15.32,0.49,-0.66,0.81,0
-4.33,-14.22,-13.24,0.49,-0.63,0.79,0
-0.43,-14.10,-11.78,0.49,-0.62,0.79,0
1.40,-13.67,-10.44,0.49,-0.64,0.79,0
3.91,-13.85,-8.30,0.48,-0.64,0.76,0
5.25,-13.73,-6.35,0.46,-0.64,0.74,0
3.48,-14.04,-4.21,0.45,-0.62,0.71,0
0.43,-15.32,-2.38,0.42,-0.59,0.68,0
-5.74,-15.50,-1.28,0.40,-0.53,0.69,0
-7.75,-15.81,-0.12,0.36,-0.48,0.66,0
-8.79,-16.42,-0.24,0.35,-0.41,0.64,0
-9.16,-15.75,-0.61,0.34,-0.37,0.62,0
-8.67,-13.92,-1.16,0.35,-0.34,0.62,0
-7.75,-12.39,-2.50,0.35,-0.33,0.62,0
-6.59,-10.56,-4.09,0.34,-0.34,0.61,0
-6.04,-8.06,-5.43,0.34,-0.38,0.60,0
-6.47,-6.35,-7.20,0.35,-0.40,0.59,0
-7.32,-5.37,-9.46,0.36,-0.40,0.57,0
-8.30,-3.97,-11.90,0.38,-0.40,0.56,0
-9.46,-3.05,-14.40,0.39,-0.41,0.54,0
-10.19,-2.81,-16.97,0.40,-0.43,0.54,0
-11.54,-2.69,-19.04,0.42,-0.47,0.53,0
-12.82,-3.23,-21.06,0.44,-0.50,0.54,0
-14.28,-4.27,-23.38,0.45,-0.52,0.55,0
-15.08,-5.80,-25.02,0.46,-0.54,0.55,0
-15.14,-7.69,-25.94,0.47,-0.56,0.56,0
-14.34,-8.91,-26.98,0.48,-0.58,0.57,0
-12.57,-10.86,-28.38,0.49,-0.59,0.59,0
-11.05,-13.12,-29.79,0.50,-0.62,0.62,0
-9.95,-14.83,-31.37,0.51,-0.64,0.65,0
-8.30,-16.11,-32.47,0.51,-0.65,0.69,0
-5.68,-18.01,-33.57,0.51,-0.66,0.71,0
-5.31,-18.98,-34.55,0.51,-0.70,0.74,0
-4.70,-19.17,-34.73,0.50,-0.74,0.77,0
-5.74,-19.04,-34.42,0.49,-0.77,0.81,0
-7.32,-18.74,-33.45,0.48,-0.79,0.84,0
-6.84,-18.13,-32.04,0.46,-0.78,0.85,0
-5.19,-17.52,-30.33,0.44,-0.75,0.84,0
-3.23,-16.48,-28.50,0.43,-0.72,0.83,0
0.12,-15.08,-26.49,0.43,-0.69,0.81,0
4.15,-13.31,-24.48,0.42,-0.67,0.79,0
7.32,-11.72,-22.34,0.43,-0.66,0.77,0
10.07,-10.50,-20.39,0.43,-0.66,0.76,0
11.66,-9.64,-18.49,0.42,-0.66,0.76,0
13.00,-9.16,-16.48,0.42,-0.65,0.75,0
13.43,-8.67,-14.53,0.41,-0.64,0.75,0
12.39,-7.81,-13.06,0.39,-0.63,0.74,0
11.29,-7.20,-10.80,0.38,-0.61,0.72,0
10.86,-6.29,-9.03,0.37,-0.59,0.71,0
10.07,-5.62,-7.87,0.37,-0.57,0.70,0
8.97,-5.07,-6.77,0.36,-0.56,0.69,0
8.24,-4.76,-5.86,0.35,-0.56,0.69,0
7.75,-4.15,-5.25,0.35,-0.56,0.69,0
7.69,-3.17,-4.33,0.34,-0.57,0.69,0
7.26,-2.56,-3.23,0.34,-0.58,0.70,0
6.59,-2.01,-2.38,0.34,-0.59,0.68,0
5.86,-1.89,-1.46,0.34,-0.59,0.68,0
4.27,-1.95,-0.67,0.35,-0.60,0.69,0
2.93,-2.56,-0.37,0.34,-0.61,0.69,0
1.16,-3.30,0.12,0.34,-0.60,0.71,0
