gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,eating
36.74,-80.14,27.04,1.55,1.50,0.07,0
18.80,-58.53,-3.23,1.46,1.42,0.09,0
4.39,-39.79,-24.41,1.34,1.34,0.08,0
-7.93,-21.73,-36.74,1.26,1.32,0.04,0
-25.63,-5.19,-42.11,1.17,1.26,0.18,0
-49.32,37.23,-24.48,-0.13,0.79,1.20,0
-48.46,103.70,13.61,0.35,1.39,1.13,0
-2.69,91.43,19.90,1.94,1.59,0.04,0
3.66,78.06,-28.63,2.22,1.28,-0.31,0
-58.65,89.17,-103.88,1.70,1.55,-0.08,0
-106.32,88.75,-154.05,1.08,1.71,1.06,0
-37.17,101.81,-163.27,0.14,1.87,2.48,0
75.56,-9.16,-75.44,1.47,1.80,-0.18,0
114.20,13.06,-53.59,1.37,0.49,-0.77,0
49.50,167.97,-133.79,1.25,0.46,-0.10,0
-56.82,194.46,-190.73,1.28,1.09,-0.21,0
-101.44,187.87,-205.51,1.11,1.35,-0.20,0
-99.00,162.78,-196.78,1.18,1.43,-0.29,0
-97.35,130.37,-189.27,1.32,1.17,-0.36,0
-108.28,96.01,-201.42,1.36,1.14,-0.61,0
-112.43,78.61,-230.29,1.26,1.08,-0.62,0
-118.16,67.81,-257.39,1.11,0.98,-0.60,0
-126.16,54.26,-274.54,0.92,0.88,-0.53,0
-124.76,39.18,-281.19,0.73,0.97,-0.42,0
-103.15,20.94,-277.89,0.69,0.78,-0.28,0
-88.62,-2.38,-267.33,0.56,0.76,-0.34,0
-83.62,-16.85,-255.37,0.45,0.83,-0.50,0
-73.97,-8.61,-242.31,0.47,0.81,-0.49,0
-63.48,8.30,-235.90,0.56,0.63,-0.38,0
-63.84,13.37,-240.36,0.58,0.48,-0.37,0
-77.94,8.24,-252.62,0.55,0.42,-0.38,0
-89.36,3.23,-268.01,0.54,0.40,-0.31,0
-89.84,-5.68,-280.70,0.46,0.37,-0.25,0
-87.40,-17.82,-285.64,0.35,0.31,-0.20,0
-85.08,-31.01,-283.45,0.27,0.19,-0.10,0
-76.97,-47.06,-278.20,0.20,0.13,0.01,0
-57.56,-65.31,-267.70,0.11,0.13,0.06,0
-32.29,-81.18,-248.66,0.08,0.04,0.13,0
-6.23,-93.87,-227.29,0.05,-0.02,0.15,0
25.63,-97.90,-205.20,0.04,-0.16,0.20,0
56.88,-99.73,-184.45,0.06,-0.30,0.20,0
80.81,-104.19,-167.66,0.12,-0.37,0.15,0
99.67,-112.18,-156.43,0.18,-0.45,0.10,0
118.41,-123.29,-149.35,0.15,-0.55,0.04,0
135.25,-132.63,-144.23,0.07,-0.70,-0.13,0
141.30,-129.82,-137.76,-0.06,-0.92,-0.33,0
131.10,-110.72,-129.82,-0.16,-1.17,-0.50,0
102.48,-78.19,-123.41,-0.22,-1.35,-0.57,0
60.67,-39.37,-120.36,-0.23,-1.45,-0.56,0
21.12,-1.89,-120.30,-0.24,-1.54,-0.47,0
-8.73,26.55,-121.83,-0.27,-1.58,-0.35,0
-26.43,40.22,-119.57,-0.37,-1.55,-0.26,0
-30.88,40.22,-105.53,-0.48,-1.53,-0.20,0
-24.78,30.15,-78.37,-0.54,-1.57,-0.18,0
-14.22,14.77,-44.68,-0.54,-1.57,-0.17,0
-1.95,-2.20,-11.60,-0.51,-1.51,-0.18,0
11.60,-15.81,18.86,-0.44,-1.44,-0.18,0
23.56,-24.60,46.88,-0.36,-1.35,-0.20,0
31.13,-29.24,74.04,-0.26,-1.29,-0.22,0
32.23,-28.93,97.23,-0.13,-1.22,-0.22,0
28.14,-24.35,113.16,0.01,-1.14,-0.21,0
21.73,-17.88,121.15,0.14,-1.07,-0.20,0
14.04,-10.44,122.80,0.23,-1.02,-0.20,0
5.80,-2.93,120.42,0.28,-0.96,-0.20,0
-2.44,3.42,117.92,0.31,-0.90,-0.21,0
-10.31,8.06,116.52,0.34,-0.84,-0.21,0
-17.70,11.84,116.88,0.37,-0.73,-0.21,0
-23.13,15.26,120.12,0.43,-0.64,-0.18,0
-25.02,16.91,124.39,0.50,-0.55,-0.15,0
-23.62,14.95,129.58,0.57,-0.48,-0.14,0
-20.39,9.58,133.67,0.63,-0.40,-0.13,0
-15.08,2.69,135.99,0.69,-0.33,-0.12,0
-8.24,-5.74,136.54,0.75,-0.33,-0.10,0
-0.06,-17.70,133.67,0.75,-0.23,-0.15,0
8.30,-27.47,133.97,0.74,-0.20,-0.18,0
11.60,-34.30,137.21,0.76,-0.21,-0.19,0
10.99,-40.22,138.31,0.80,-0.17,-0.18,0
11.96,-45.23,137.15,0.86,-0.08,-0.18,0
12.33,-49.19,136.60,0.93,-0.02,-0.17,0
9.89,-52.55,134.70,0.98,-0.02,-0.15,0
6.65,-55.42,130.25,0.98,-0.03,-0.12,0
3.17,-56.09,125.31,0.96,-0.02,-0.12,0
-1.95,-50.72,121.89,0.95,-0.03,-0.10,0
-7.69,-40.41,119.69,0.94,-0.07,-0.06,0
-12.82,-29.60,117.00,0.91,-0.05,-0.03,0
-17.64,-20.14,116.39,0.86,-0.01,-0.02,0
-21.79,-10.07,120.36,0.83,-0.02,-0.01,0
-24.54,1.83,125.00,0.82,-0.03,-0.00,0
-27.04,13.31,127.93,0.83,0.04,-0.03,0
-29.66,23.38,131.10,0.88,0.12,-0.05,0
-33.39,30.94,134.28,0.98,0.15,-0.01,0
-35.46,29.97,132.14,1.08,0.22,0.04,0
-30.09,18.55,125.12,1.15,0.26,0.09,0
-18.31,0.12,116.76,1.17,0.23,0.13,0
-5.49,-22.83,108.70,1.16,0.20,0.13,0
5.74,-45.59,102.54,1.09,0.22,0.09,0
13.43,-61.77,100.46,1.04,0.19,0.05,0
16.91,-69.21,98.75,1.00,0.16,0.01,0
16.78,-66.65,97.72,0.96,0.18,-0.06,0
10.07,-55.24,97.66,0.96,0.24,-0.13,0
-2.81,-34.55,97.05,1.02,0.25,-0.15,0
-17.94,-12.76,91.74,1.09,0.27,-0.15,0
-32.29,3.54,83.74,1.12,0.27,-0.11,0
-42.48,14.59,75.74,1.11,0.26,-0.08,0
-47.67,20.63,68.66,1.09,0.25,-0.05,0
-48.83,22.83,63.42,1.10,0.22,-0.04,0
-47.12,20.39,58.04,1.07,0.21,-0.05,0
-44.07,13.85,52.49,1.01,0.20,-0.05,0
-38.82,6.29,49.74,0.94,0.17,-0.05,0
-33.14,-1.34,50.05,0.86,0.16,-0.07,0
-28.44,-7.20,53.47,0.79,0.15,-0.08,0
-23.01,-11.35,59.63,0.73,0.17,-0.05,0
-16.60,-14.71,68.42,0.67,0.20,-0.03,0
-8.91,-17.03,80.75,0.64,0.28,-0.00,0
-1.59,-18.74,95.52,0.67,0.39,0.00,0
2.69,-17.03,109.74,0.74,0.46,0.01,0
6.53,-8.12,120.12,0.80,0.46,0.03,0
8.79,4.76,123.41,0.86,0.47,0.06,0
8.42,18.92,121.46,0.90,0.48,0.08,0
7.57,32.04,117.43,0.94,0.47,0.09,0
6.59,41.63,111.88,0.97,0.48,0.07,0
6.84,46.63,106.51,1.00,0.50,0.05,0
9.95,44.49,102.05,1.03,0.51,0.04,0
13.12,33.87,97.96,1.11,0.65,0.02,0
15.20,15.63,93.20,1.22,0.87,-0.01,0
18.62,-4.39,89.23,1.34,1.03,-0.09,0
23.80,-16.36,84.47,1.46,1.04,-0.15,0
24.60,-20.39,73.30,1.57,0.93,-0.16,0
15.01,-21.73,52.43,1.60,0.87,-0.14,0
0.55,-21.85,28.69,1.55,0.85,-0.11,0
-11.17,-18.68,10.01,1.49,0.89,-0.07,0
-20.26,-11.90,-1.95,1.48,0.96,-0.01,0
-23.07,-2.81,-8.06,1.50,1.02,0.04,0
-20.45,6.04,-14.47,1.55,1.10,0.04,0
-17.76,14.04,-23.62,1.63,1.11,0.07,0
-12.51,18.07,-37.41,1.68,1.06,0.09,0
-6.16,15.26,-57.19,1.64,0.97,0.08,0
-2.69,7.20,-78.43,1.50,0.90,0.03,0
-2.14,-0.85,-94.36,1.37,0.81,-0.00,0
-2.56,-4.88,-105.16,1.24,0.72,-0.01,0
-2.87,-6.04,-112.98,1.12,0.63,-0.01,0
-3.23,-5.31,-118.23,1.01,0.55,-0.01,0
-2.99,-4.27,-121.22,0.89,0.47,-0.01,0
-2.56,-3.72,-121.70,0.78,0.41,-0.00,0
-1.10,-3.17,-118.47,0.69,0.32,0.00,0
-0.12,-2.69,-112.98,0.61,0.24,-0.00,0
-0.79,-2.01,-106.38,0.55,0.16,-0.02,0
-3.30,-0.31,-100.04,0.51,0.08,-0.01,0
-5.98,1.89,-94.36,0.47,0.03,0.00,0
-6.96,4.33,-88.13,0.45,-0.01,0.02,0
-7.39,6.90,-80.38,0.46,-0.03,0.05,0
-7.14,7.26,-71.47,0.48,-0.08,0.06,0
-3.85,6.35,-65.49,0.50,-0.12,0.05,0
-0.98,4.15,-61.65,0.50,-0.17,0.03,0
1.10,1.28,-58.96,0.49,-0.22,0.01,0
3.72,-1.28,-55.97,0.45,-0.29,0.00,0
7.14,-3.05,-53.89,0.36,-0.39,-0.01,0
10.62,-2.50,-52.49,0.21,-0.51,-0.03,0
14.34,2.93,-48.16,0.03,-0.64,-0.08,0
17.27,14.47,-37.17,-0.14,-0.77,-0.18,0
18.31,30.46,-17.70,-0.33,-0.90,-0.29,0
15.14,45.17,7.14,-0.54,-1.02,-0.40,0
4.33,54.20,37.96,-0.71,-1.03,-0.49,0
-11.35,56.40,76.90,-0.75,-0.87,-0.52,0
-26.49,50.48,120.79,-0.70,-0.74,-0.51,0
-40.83,41.93,160.10,-0.57,-0.54,-0.41,0
-50.66,37.11,191.47,-0.44,-0.17,-0.29,0
-49.38,30.64,221.13,-0.20,0.23,-0.17,0
-42.05,15.26,248.35,0.09,0.69,-0.16,0
-39.06,-3.17,268.68,0.55,1.35,-0.13,0
-34.30,-10.13,282.17,0.98,1.68,0.18,0
-19.17,71.11,247.80,2.67,1.29,0.15,0
-124.45,312.32,78.86,2.34,3.05,0.55,0
-123.23,348.27,-17.52,1.71,2.22,0.40,0
16.54,163.70,31.07,2.15,1.46,0.10,0
97.66,-66.77,91.43,1.79,1.17,-0.49,0
127.01,-150.51,116.21,1.85,0.73,-0.74,0
111.33,-138.67,116.76,2.00,0.54,-0.96,0
75.74,-65.06,90.27,2.02,0.52,-0.90,0
29.30,5.43,44.37,2.03,0.61,-0.73,0
-20.63,36.07,6.53,1.95,0.77,-0.58,0
-48.46,38.33,-18.01,1.81,0.94,-0.46,0
-49.44,26.49,-26.06,1.65,1.02,-0.37,0
-39.31,8.54,-25.33,1.55,1.03,-0.33,0
-27.16,-9.28,-25.63,1.45,1.00,-0.33,0
-17.15,-21.36,-31.07,1.31,0.91,-0.32,0
-13.37,-25.94,-40.95,1.19,0.88,-0.29,0
-13.18,-25.33,-50.48,1.11,0.88,-0.23,0
-8.67,-24.96,-55.30,1.07,0.85,-0.19,0
-0.43,-28.50,-56.40,1.03,0.81,-0.18,0
6.59,-33.75,-55.11,1.01,0.83,-0.19,0
7.75,-34.73,-52.12,1.06,0.85,-0.17,0
7.63,-30.88,-51.03,1.13,0.86,-0.12,0
10.01,-26.49,-55.24,1.20,0.86,-0.09,0
10.56,-22.52,-65.49,1.25,0.87,-0.06,0
8.18,-18.37,-78.92,1.29,0.92,-0.03,0
10.38,-13.49,-89.84,1.34,0.98,0.03,0
18.86,-11.90,-96.86,1.39,0.95,0.06,0
31.62,-15.26,-104.61,1.39,0.83,0.07,0
42.97,-22.64,-115.30,1.31,0.73,0.02,0
50.17,-26.49,-125.61,1.20,0.66,-0.06,0
52.12,-23.19,-132.08,1.11,0.57,-0.12,0
47.67,-18.43,-137.70,1.09,0.46,-0.19,0
27.53,-12.45,-142.52,0.95,0.46,-0.27,0
14.65,-7.51,-149.41,0.93,0.46,-0.25,0
10.74,-4.21,-154.42,0.87,0.52,-0.13,0
23.07,-8.48,-159.18,0.87,0.38,0.00,0
27.65,-25.15,-160.83,0.77,0.29,-0.06,0
19.96,-42.18,-159.67,0.62,0.22,-0.18,0
22.89,-45.65,-156.01,0.52,0.21,-0.19,0
31.98,-39.61,-149.72,0.47,0.10,-0.14,0
32.47,-34.91,-141.30,0.44,-0.01,-0.15,0
25.51,-33.08,-134.40,0.41,-0.01,-0.20,0
23.01,-28.63,-127.62,0.42,-0.04,-0.21,0
20.75,-23.07,-120.97,0.46,-0.10,-0.19,0
14.04,-19.10,-117.00,0.47,-0.16,-0.19,0
7.02,-15.08,-115.54,0.45,-0.21,-0.18,0
0.67,-8.73,-114.38,0.45,-0.25,-0.18,0
-6.53,0.31,-112.06,0.46,-0.30,-0.16,0
-12.15,8.97,-108.09,0.48,-0.33,-0.12,0
-13.43,14.16,-102.84,0.50,-0.35,-0.07,0
-9.40,15.01,-96.19,0.50,-0.38,-0.02,0
-1.40,10.86,-87.28,0.48,-0.37,-0.03,0
8.48,5.49,-74.22,0.49,-0.40,-0.04,0
18.80,1.46,-58.53,0.51,-0.44,-0.05,0
27.83,-2.38,-44.25,0.54,-0.47,-0.07,0
34.61,-5.80,-32.53,0.56,-0.49,-0.09,0
38.94,-7.75,-22.34,0.58,-0.50,-0.12,0
39.43,-8.54,-13.31,0.63,-0.47,-0.16,0
37.17,-7.57,-5.13,0.69,-0.43,-0.17,0
34.73,-6.41,0.79,0.77,-0.43,-0.16,0
32.23,-6.77,2.93,0.82,-0.44,-0.15,0
28.69,-7.87,1.22,0.84,-0.43,-0.14,0
24.23,-8.36,-1.89,0.83,-0.43,-0.13,0
19.29,-8.18,-4.21,0.81,-0.43,-0.12,0
14.10,-5.92,-5.49,0.78,-0.43,-0.11,0
9.77,-1.77,-5.80,0.76,-0.45,-0.09,0
5.49,0.73,-6.04,0.73,-0.45,-0.08,0
1.59,1.77,-5.25,0.70,-0.45,-0.08,0
-0.79,2.56,-2.08,0.68,-0.44,-0.09,0
-2.38,3.66,2.99,0.69,-0.43,-0.09,0
-3.48,5.19,8.30,0.71,-0.40,-0.10,0
-4.09,5.62,12.88,0.77,-0.38,-0.09,0
-4.09,3.23,15.87,0.82,-0.36,-0.09,0
-4.03,-1.89,16.97,0.84,-0.35,-0.10,0
-4.09,-7.39,17.15,0.85,-0.33,-0.10,0
-4.76,-10.99,18.13,0.86,-0.30,-0.10,0
-5.62,-12.02,20.51,0.86,-0.27,-0.09,0
-5.62,-10.31,23.62,0.88,-0.25,-0.08,0
-6.41,-7.32,26.67,0.91,-0.23,-0.07,0
-7.20,-2.62,28.87,0.93,-0.22,-0.05,0
-6.77,1.83,30.15,0.96,-0.20,-0.03,0
-4.58,3.36,30.82,0.99,-0.18,-0.01,0
-1.28,0.61,31.31,1.01,-0.14,-0.01,0
2.32,-4.88,32.04,1.05,-0.09,-0.02,0
6.04,-10.31,31.68,1.11,-0.03,-0.03,0
8.12,-15.69,28.93,1.20,0.02,-0.07,0
6.29,-18.92,23.01,1.27,0.04,-0.08,0
0.61,-18.62,14.53,1.31,0.07,-0.08,0
-7.14,-14.53,6.16,1.37,0.20,-0.07,0
-13.92,-7.75,-0.49,1.51,0.31,-0.04,0
-16.72,-0.67,-7.93,1.65,0.45,0.02,0
-15.99,3.91,-17.03,1.88,0.76,0.04,0
-13.37,4.33,-26.79,2.22,1.05,0.10,0
-5.25,-4.39,-42.18,2.64,1.33,0.12,0
3.72,-23.25,-71.84,2.87,1.40,0.12,0
3.60,-36.62,-116.03,2.81,1.28,0.09,0
-5.13,-25.39,-165.77,2.57,1.11,0.16,0
-10.80,0.98,-211.12,2.25,0.84,0.30,0
-7.26,18.80,-246.95,1.86,0.65,0.40,0
4.15,21.00,-269.10,1.45,0.64,0.45,0
30.15,8.61,-271.18,1.05,0.63,0.42,0
62.07,-13.49,-255.13,0.73,0.58,0.33,0
90.09,-37.29,-233.34,0.46,0.38,0.18,0
111.57,-51.70,-218.93,0.18,0.13,-0.00,0
117.19,-52.86,-212.34,-0.14,-0.11,-0.16,0
105.90,-41.14,-209.17,-0.41,-0.31,-0.27,0
86.24,-19.41,-203.25,-0.64,-0.56,-0.31,0
66.71,4.64,-196.84,-0.83,-0.88,-0.32,0
49.68,24.48,-189.15,-1.00,-1.27,-0.34,0
36.68,34.97,-178.89,-1.13,-1.57,-0.35,0
30.03,34.91,-159.55,-1.23,-1.79,-0.31,0
31.25,22.28,-129.58,-1.30,-2.01,-0.30,0
37.84,3.78,-94.30,-1.38,-2.19,-0.36,0
42.11,-8.67,-55.91,-1.46,-2.33,-0.50,0
36.93,-8.24,-14.59,-1.46,-2.41,-0.65,0
22.71,5.98,26.49,-1.37,-2.37,-0.74,0
4.94,26.31,64.33,-1.24,-2.20,-0.73,0
-9.58,38.15,96.80,-1.07,-1.97,-0.68,0
-21.55,36.13,126.59,-0.91,-1.72,-0.60,0
-31.13,24.90,151.98,-0.76,-1.47,-0.48,0
-36.80,9.58,172.49,-0.63,-1.24,-0.40,0
-40.16,-3.85,189.27,-0.56,-1.06,-0.36,0
-43.40,-9.64,201.23,-0.50,-0.89,-0.35,0
-49.93,-7.75,209.53,-0.41,-0.73,-0.37,0
-60.24,-0.49,215.21,-0.29,-0.47,-0.38,0
-70.68,11.41,221.44,-0.09,-0.18,-0.38,0
-77.82,24.41,229.68,0.16,0.02,-0.32,0
-82.58,30.82,234.50,0.45,0.31,-0.28,0
-83.56,33.51,238.04,0.75,0.47,-0.22,0
-80.14,28.56,232.24,0.98,0.60,-0.20,0
-70.92,22.09,220.28,1.13,0.59,-0.18,0
-62.50,11.41,201.23,1.20,0.51,-0.16,0
-59.88,-0.98,180.30,1.13,0.40,-0.20,0
-65.92,-4.27,161.68,1.08,0.37,-0.17,0
-73.97,-1.83,147.95,1.09,0.44,-0.12,0
-76.54,0.00,141.91,1.08,0.53,-0.06,0
-70.50,0.67,145.57,1.19,0.82,-0.00,0
-56.27,-1.40,162.54,1.36,0.94,0.06,0
-34.61,-5.92,179.87,1.57,0.93,0.13,0
-10.80,-14.34,182.86,1.69,0.89,0.10,0
7.81,-23.25,172.97,1.70,0.81,0.02,0
17.82,-26.98,161.93,1.63,0.67,-0.07,0
14.77,-21.67,150.27,1.62,0.48,-0.20,0
-5.37,-5.13,130.37,1.58,0.34,-0.26,0
-33.45,21.67,102.11,1.50,0.28,-0.23,0
-57.80,49.50,75.07,1.38,0.24,-0.14,0
-71.72,68.42,56.70,1.25,0.26,-0.07,0
-73.30,75.68,49.44,1.12,0.26,0.01,0
-63.17,68.79,52.06,1.00,0.30,0.07,0
-45.29,49.56,64.33,0.92,0.40,0.08,0
-23.56,27.34,85.33,0.92,0.50,0.09,0
-2.93,8.85,106.87,0.97,0.57,0.08,0
16.85,-1.83,123.60,1.02,0.52,0.04,0
28.20,-3.78,128.97,1.09,0.45,-0.01,0
27.59,4.15,122.25,1.13,0.39,-0.05,0
21.79,18.68,107.36,1.15,0.32,-0.05,0
13.43,30.88,88.01,1.18,0.27,-0.06,0
3.30,35.03,66.47,1.20,0.27,-0.07,0
-3.23,30.03,45.90,1.17,0.29,-0.09,0
-7.02,19.53,31.07,1.11,0.31,-0.11,0
-9.58,7.69,25.45,1.03,0.41,-0.15,0
-10.62,-0.37,31.37,1.03,0.50,-0.17,0
-8.42,-3.36,44.56,1.12,0.52,-0.13,0
-4.64,-6.04,53.53,1.25,0.50,-0.09,0
-0.55,-8.54,52.55,1.29,0.49,-0.07,0
1.83,-10.25,45.78,1.33,0.48,-0.06,0
2.26,-9.34,36.25,1.37,0.49,-0.06,0
3.11,-8.36,24.48,1.41,0.52,-0.05,0
3.72,-9.58,12.21,1.40,0.53,-0.06,0
4.46,-10.99,2.87,1.36,0.53,-0.07,0
4.88,-10.25,-3.05,1.32,0.53,-0.08,0
4.94,-7.39,-5.86,1.31,0.54,-0.09,0
4.88,-3.60,-8.36,1.32,0.55,-0.08,0
6.04,-1.22,-11.72,1.32,0.58,-0.05,0
8.00,-0.98,-14.95,1.31,0.61,-0.02,0
12.39,-2.14,-16.42,1.29,0.66,-0.02,0
18.19,-3.78,-14.71,1.31,0.64,0.01,0
24.66,-6.65,-14.77,1.33,0.58,0.02,0
30.27,-10.44,-20.45,1.31,0.53,-0.02,0
32.90,-11.47,-29.48,1.26,0.46,-0.05,0
30.58,-8.67,-40.16,1.19,0.41,-0.07,0
25.82,-3.30,-49.74,1.11,0.40,-0.08,0
22.03,2.62,-55.66,1.05,0.36,-0.06,0
21.12,5.49,-58.78,1.00,0.32,-0.05,0
21.85,4.70,-59.69,0.97,0.28,-0.02,0
21.97,-0.24,-58.84,0.90,0.27,-0.06,0
24.96,-4.39,-56.76,0.86,0.21,-0.06,0
27.34,-8.12,-54.32,0.82,0.16,-0.07,0
27.59,-9.64,-52.61,0.76,0.11,-0.09,0
26.00,-8.67,-50.17,0.73,0.05,-0.11,0
21.73,-5.68,-48.52,0.72,-0.01,-0.12,0
15.63,-2.20,-48.95,0.73,-0.02,-0.12,0
9.70,-0.85,-50.66,0.72,-0.04,-0.10,0
6.29,-2.20,-51.45,0.70,-0.05,-0.08,0
5.43,-5.07,-50.17,0.67,-0.07,-0.06,0
5.86,-7.93,-46.88,0.66,-0.09,-0.04,0
7.75,-10.50,-42.72,0.64,-0.11,-0.03,0
10.93,-13.18,-38.09,0.62,-0.11,-0.04,0
14.47,-14.59,-31.25,0.62,-0.11,-0.05,0
18.49,-15.20,-22.95,0.62,-0.11,-0.06,0
22.22,-14.53,-14.10,0.64,-0.09,-0.10,0
23.80,-11.60,-5.86,0.70,-0.07,-0.12,0
22.95,-7.26,-0.31,0.78,-0.06,-0.13,0
20.63,-3.72,0.92,0.86,-0.04,-0.13,0
16.91,-3.05,-1.40,0.92,-0.02,-0.13,0
12.02,-4.70,-4.94,0.94,-0.01,-0.13,0
7.20,-6.41,-7.32,0.95,-0.01,-0.13,0
2.38,-6.71,-9.40,0.95,-0.00,-0.12,0
-1.22,-5.31,-10.74,0.94,0.01,-0.10,0
-2.20,-3.17,-11.23,0.93,0.04,-0.09,0
-0.79,-0.55,-8.91,0.92,0.06,-0.08,0
0.49,1.95,-4.21,0.95,0.10,-0.07,0
1.77,3.91,1.34,0.99,0.11,-0.06,0
3.42,4.82,5.19,1.03,0.13,-0.06,0
4.82,4.76,5.68,1.06,0.13,-0.05,0
5.92,4.21,3.48,1.07,0.12,-0.05,0
6.84,2.93,-0.18,1.07,0.12,-0.04,0
7.69,1.28,-4.21,1.06,0.12,-0.04,0
9.03,-0.67,-7.39,1.04,0.11,-0.04,0
10.13,-2.32,-9.95,1.02,0.09,-0.05,0
10.93,-2.69,-12.21,1.00,0.06,-0.05,0
10.68,-2.44,-14.28,0.96,0.04,-0.06,0
10.01,-0.55,-15.08,0.94,0.03,-0.06,0
9.52,2.14,-14.95,0.93,0.02,-0.06,0
9.40,3.78,-14.47,0.92,0.02,-0.06,0
8.91,4.76,-12.88,0.91,0.01,-0.06,0
7.81,5.19,-11.23,0.89,-0.01,-0.07,0
6.29,5.55,-10.38,0.89,-0.02,-0.07,0
4.39,5.80,-9.52,0.86,-0.05,-0.08,0
2.62,5.19,-11.23,0.81,-0.18,-0.06,0
2.69,3.48,-19.35,0.68,-0.31,-0.06,0
9.03,4.27,-32.41,0.45,-0.55,-0.04,0
22.95,8.73,-47.85,0.15,-0.84,-0.03,0
39.31,13.85,-59.39,-0.43,-1.18,-0.22,0
51.39,28.63,-62.74,-1.17,-1.44,-0.63,0
36.19,58.59,-41.20,-1.76,-1.39,-1.01,0
-14.10,90.88,31.13,-1.90,-1.09,-0.97,0
-73.91,96.07,143.74,-1.62,-0.58,-0.56,0
-109.86,65.80,249.63,-1.19,-0.04,-0.14,0
-102.72,20.20,318.73,-0.74,0.47,0.04,0
-72.63,-25.02,351.07,-0.31,0.93,0.01,0
-41.99,-58.59,359.25,0.16,1.29,-0.08,0
-23.93,-79.71,351.14,0.29,1.33,0.66,0
-53.89,65.31,278.81,2.68,1.96,0.59,0
-205.08,368.23,93.44,1.45,4.00,0.79,0
-84.84,362.37,91.55,1.73,2.34,0.89,0
120.85,67.08,201.60,2.74,1.53,-0.02,0
181.76,-214.42,247.50,2.28,1.09,-0.95,0
159.67,-266.42,224.18,2.28,0.64,-1.35,0
65.61,-159.42,178.77,2.41,0.72,-1.14,0
-33.45,-0.73,113.59,2.86,1.28,-0.44,0
-74.89,85.45,48.40,3.15,1.68,0.06,0
-52.67,70.43,2.08,3.19,1.88,0.10,0
-13.92,19.29,-22.34,2.87,1.71,-0.17,0
4.09,-10.31,-36.07,2.65,1.61,-0.41,0
-1.46,-7.02,-53.96,2.45,1.40,-0.52,0
-21.97,12.82,-86.24,2.24,1.30,-0.40,0
-36.80,23.62,-119.69,1.98,1.28,-0.22,0
-40.41,13.49,-136.05,1.71,1.31,-0.12,0
-31.19,-7.39,-134.89,1.50,1.34,-0.11,0
-12.88,-25.51,-126.04,1.35,1.30,-0.13,0
2.14,-35.10,-119.45,1.23,1.20,-0.16,0
4.82,-36.19,-121.89,1.16,1.07,-0.17,0
-3.91,-31.01,-136.84,1.06,1.03,-0.20,0
-13.61,-17.03,-155.76,0.94,1.04,-0.17,0
-20.51,-2.20,-167.91,0.86,1.01,-0.11,0
-21.12,10.56,-174.38,0.83,0.96,-0.04,0
-13.98,12.82,-177.43,0.78,0.82,0.00,0
-4.33,5.55,-180.24,0.70,0.70,-0.02,0
3.36,-3.78,-182.43,0.61,0.62,-0.06,0
8.73,-9.58,-181.34,0.55,0.57,-0.09,0
13.67,-12.15,-177.19,0.54,0.46,-0.09,0
18.07,-15.01,-173.65,0.52,0.40,-0.12,0
20.14,-18.37,-171.45,0.51,0.31,-0.16,0
19.84,-20.20,-171.51,0.51,0.25,-0.17,0
18.68,-23.62,-171.26,0.45,0.14,-0.16,0
18.55,-27.89,-169.56,0.38,0.04,-0.14,0
18.49,-32.17,-165.71,0.31,-0.04,-0.12,0
20.63,-35.40,-158.75,0.26,-0.12,-0.10,0
24.90,-35.77,-149.78,0.21,-0.24,-0.08,0
29.72,-32.53,-141.48,0.17,-0.36,-0.08,0
33.94,-25.82,-133.48,0.11,-0.47,-0.11,0
36.38,-17.70,-122.92,0.06,-0.56,-0.14,0
36.93,-9.83,-109.86,0.03,-0.63,-0.18,0
35.83,-3.11,-95.21,0.02,-0.70,-0.21,0
32.41,2.08,-79.35,0.03,-0.74,-0.22,0
28.44,3.85,-63.66,0.06,-0.76,-0.22,0
25.39,1.95,-49.13,0.10,-0.77,-0.20,0
23.62,-3.17,-36.07,0.15,-0.75,-0.19,0
22.28,-10.50,-23.19,0.22,-0.71,-0.17,0
21.85,-20.08,-9.77,0.28,-0.71,-0.17,0
21.91,-29.42,2.08,0.34,-0.71,-0.16,0
20.08,-34.67,12.15,0.39,-0.67,-0.15,0
16.66,-34.73,21.12,0.47,-0.60,-0.16,0
12.27,-29.36,28.87,0.57,-0.58,-0.17,0
5.37,-19.59,33.14,0.66,-0.53,-0.17,0
-2.50,-8.24,33.75,0.74,-0.50,-0.14,0
-8.79,3.42,30.94,0.79,-0.47,-0.11,0
-14.22,13.31,26.98,0.81,-0.43,-0.10,0
-18.31,19.65,24.60,0.81,-0.37,-0.07,0
-20.63,22.28,25.70,0.82,-0.26,-0.04,0
-19.17,21.36,31.01,0.85,-0.18,-0.01,0
-13.61,19.04,38.57,0.89,-0.14,0.01,0
-4.70,14.77,44.98,0.94,-0.12,0.01,0
4.15,7.81,48.34,0.99,-0.12,0.00,0
10.19,-0.37,47.61,1.00,-0.13,-0.02,0
13.55,-7.39,44.19,0.98,-0.16,-0.06,0
13.37,-10.07,41.14,0.93,-0.20,-0.10,0
9.52,-7.81,40.34,0.90,-0.22,-0.12,0
3.23,-2.87,40.34,0.89,-0.25,-0.14,0
-3.42,2.69,39.12,0.88,-0.26,-0.14,0
