-0.55,-1.46,-3.05,0.28,-0.28,0.86,0
-1.40,-0.79,-2.62,0.31,-0.30,0.87,0
-4.88,-0.85,-2.87,0.31,-0.29,0.89,0
-7.39,-1.10,-1.59,0.30,-0.26,0.89,0
-6.53,-1.65,-0.67,0.29,-0.25,0.90,0
-3.97,-2.69,-0.18,0.30,-0.26,0.90,0
-2.26,-3.72,0.67,0.29,-0.27,0.91,0
-1.59,-4.76,2.38,0.27,-0.27,0.89,0
-0.67,-3.97,3.91,0.29,-0.28,0.91,0
-1.22,-4.58,3.54,0.28,-0.27,0.89,0
-0.85,-4.03,5.55,0.30,-0.26,0.89,0
-0.92,-4.27,5.86,0.31,-0.25,0.88,0
-0.12,-5.86,7.39,0.30,-0.26,0.86,0
1.16,-6.23,7.69,0.32,-0.25,0.88,0
1.65,-7.87,7.51,0.31,-0.22,0.86,0
2.50,-8.73,8.73,0.30,-0.23,0.89,0
4.58,-8.85,8.67,0.29,-0.27,0.91,0
5.19,-9.28,8.42,0.28,-0.27,0.90,0
4.94,-9.16,8.85,0.28,-0.26,0.91,0
5.25,-8.73,8.67,0.28,-0.25,0.91,0
6.04,-8.61,8.54,0.29,-0.23,0.90,0
7.75,-9.64,9.16,0.29,-0.20,0.89,0
12.02,-10.93,9.64,0.30,-0.19,0.89,0
16.60,-12.70,9.40,0.28,-0.21,0.91,0
21.00,-13.24,11.23,0.27,-0.28,0.95,0
24.72,-11.96,10.68,0.27,-0.31,1.00,0
25.70,-11.47,11.05,0.26,-0.36,1.02,0
25.57,-10.44,11.17,0.27,-0.36,0.96,1
21.12,-10.07,10.31,0.27,-0.36,0.87,1
16.60,-9.64,9.52,0.27,-0.35,0.86,1
11.84,-9.46,9.40,0.31,-0.29,0.83,1
7.75,-12.51,10.07,0.37,-0.24,0.88,1
10.07,-15.69,11.17,0.49,-0.22,0.97,1
16.05,-21.36,13.85,0.62,-0.20,0.93,1
19.96,-28.38,17.58,0.67,-0.23,0.95,1
22.34,-31.49,23.13,0.72,-0.32,1.00,1
18.62,-32.29,30.52,0.84,-0.41,0.99,1
7.87,-34.36,36.01,1.00,-0.42,1.04,1
-3.48,-35.58,41.69,1.26,-0.35,1.04,1
-11.23,-37.35,46.81,1.66,-0.29,1.07,1
-15.32,-38.57,50.35,2.21,-0.29,1.18,1
-19.17,-34.61,52.80,2.71,-0.31,1.43,1
-28.44,-28.44,63.29,2.93,-0.36,1.56,1
-40.22,-18.62,78.31,2.94,-0.30,1.52,1
-63.11,-8.18,94.48,2.83,-0.20,1.46,1
-84.23,2.93,110.41,2.76,-0.25,1.42,1
-104.43,12.76,116.39,2.82,-0.27,1.30,1
-121.09,16.60,111.45,2.85,-0.08,1.14,1
-127.62,13.37,98.94,2.72,0.11,1.02,1
-119.38,4.39,76.23,2.45,0.19,0.91,1
-105.77,-11.35,41.99,2.13,0.14,0.71,1
-97.11,-34.79,-0.31,1.68,0.21,0.59,1
-100.52,-60.55,-44.98,1.10,0.22,0.57,1
-105.77,-83.74,-89.66,0.45,0.14,0.67,1
-107.85,-100.65,-129.03,-0.22,-0.01,0.86,1
-95.03,-117.74,-161.87,-0.87,-0.04,0.87,1
-86.00,-134.77,-186.28,-1.60,0.11,0.77,1
-63.42,-148.68,-193.85,-2.42,0.33,0.66,1
-21.06,-157.35,-184.27,-2.91,0.46,0.69,1
18.07,-155.27,-162.60,-2.83,-0.04,0.62,1
27.04,-150.82,-151.73,-2.64,-0.45,0.39,1
1.04,-144.17,-147.58,-2.40,-0.37,0.38,1
-40.10,-134.09,-148.99,-2.23,-0.03,0.51,1
-71.59,-119.20,-144.41,-2.14,0.23,0.57,1
-103.15,-105.77,-130.55,-2.16,0.39,0.58,1
-117.31,-85.08,-115.91,-2.17,0.44,0.50,1
-101.81,-56.27,-101.62,-1.96,0.56,0.41,1
-65.61,-22.46,-85.14,-1.52,0.66,0.44,1
-23.80,9.34,-61.89,-1.11,0.51,0.51,1
-2.87,31.68,-34.36,-0.99,0.09,0.51,1
-7.75,48.77,-9.28,-0.91,-0.20,0.43,1
-32.10,58.47,11.35,-0.75,-0.22,0.25,1
-60.97,58.59,21.18,-0.54,-0.02,0.14,1
-82.82,52.12,18.55,-0.36,0.27,0.24,1
-85.88,46.45,13.55,-0.13,0.51,0.32,1
-79.96,37.11,9.34,-0.00,0.63,0.36,1
-76.72,21.97,2.08,-0.02,0.63,0.40,1
-67.57,9.70,-4.09,-0.09,0.58,0.46,1
-51.09,4.03,-8.97,-0.12,0.56,0.56,1
-34.91,1.83,-10.86,-0.18,0.49,0.65,0
-22.71,0.73,-9.28,-0.26,0.38,0.70,0
-15.93,3.85,-4.09,-0.30,0.25,0.75,0
-10.86,9.58,2.99,-0.24,0.15,0.75,0
-10.68,13.49,9.09,-0.14,0.06,0.79,0
-19.04,11.78,8.06,-0.15,0.05,0.80,0
-29.91,12.02,8.18,-0.14,0.19,0.83,0
-31.19,17.52,16.30,-0.07,0.23,0.87,0
-30.03,18.43,19.29,-0.06,0.26,0.86,0
-29.42,17.64,21.18,-0.11,0.31,0.85,0
-25.21,18.07,22.40,-0.14,0.34,0.86,0
-14.71,21.06,23.80,-0.14,0.32,0.89,0
-5.98,23.13,25.27,-0.12,0.29,0.90,0
-2.14,23.44,25.88,-0.13,0.28,0.92,0
1.46,24.17,25.45,-0.13,0.31,0.90,0
6.53,24.66,24.48,-0.13,0.36,0.90,0
12.76,25.45,24.41,-0.16,0.32,0.93,0
22.83,27.53,25.63,-0.19,0.25,0.95,0
29.60,30.33,27.16,-0.23,0.25,0.98,0
37.84,34.85,29.17,-0.19,0.26,0.95,0
43.76,37.41,33.57,-0.16,0.23,0.85,0
44.49,39.25,39.12,-0.14,0.16,0.80,0
41.14,42.79,41.75,-0.10,0.09,0.85,0
30.33,44.13,43.15,-0.11,0.07,0.87,0
17.76,42.30,43.82,-0.15,0.12,0.82,0
11.23,40.53,44.31,-0.17,0.21,0.78,0
10.44,40.71,45.41,-0.22,0.23,0.81,0
15.87,41.87,47.00,-0.28,0.20,0.81,0
23.44,42.72,48.28,-0.33,0.19,0.77,0
32.23,43.64,49.68,-0.32,0.18,0.72,0
42.18,44.37,50.78,-0.24,0.15,0.72,0
48.28,45.23,53.04,-0.13,0.08,0.78,0
45.10,45.04,55.91,-0.06,-0.01,0.81,0
30.21,43.88,58.72,-0.05,-0.07,0.82,0
9.89,42.42,60.00,-0.07,-0.05,0.83,0
-7.39,41.38,59.81,-0.07,0.03,0.85,0
-16.05,40.83,58.35,-0.05,0.15,0.87,0
-14.89,38.76,56.34,-0.06,0.25,0.88,0
-4.46,37.11,54.69,-0.08,0.30,0.88,0
13.73,36.38,52.86,-0.07,0.32,0.89,0
33.94,36.99,50.17,-0.07,0.27,0.91,0
52.12,38.15,47.42,-0.06,0.22,0.90,0
65.67,39.06,48.03,0.01,0.08,0.90,0
68.30,38.51,41.14,0.09,-0.00,0.91,0
61.77,38.39,34.36,0.08,-0.02,0.93,0
52.43,41.44,33.26,0.08,-0.02,0.97,0
42.54,40.22,32.10,0.08,0.03,0.93,0
34.48,37.41,29.97,0.07,0.07,0.91,0
29.79,36.74,27.59,0.05,0.10,0.92,0
31.62,36.13,24.17,0.03,0.13,0.91,0
39.61,34.85,18.98,0.06,0.18,0.89,0
50.72,34.61,13.73,0.13,0.21,0.89,0
65.49,33.94,9.40,0.21,0.20,0.88,0
78.92,31.01,5.74,0.26,0.12,0.87,0
85.88,28.99,3.78,0.29,-0.01,0.90,0
86.79,27.95,1.53,0.28,-0.12,0.92,0
80.99,27.22,-2.38,0.28,-0.17,0.94,0
72.75,25.39,-6.53,0.27,-0.18,0.95,0
63.72,27.22,-6.84,0.29,-0.17,0.97,0
54.44,29.60,-6.84,0.31,-0.11,0.96,0
47.91,30.94,-8.73,0.32,-0.04,0.95,0
44.13,32.41,-11.41,0.33,-0.03,0.97,0
45.84,32.41,-15.01,0.33,-0.02,0.93,0
51.51,31.01,-19.23,0.37,0.04,0.94,0
61.04,29.79,-21.61,0.40,0.05,0.94,0
74.40,29.42,-24.54,0.46,-0.08,0.95,0
84.23,29.36,-25.70,0.53,-0.23,0.97,0
84.59,28.69,-24.66,0.54,-0.31,0.97,0
78.49,28.56,-22.03,0.52,-0.35,0.97,0
71.29,28.56,-19.90,0.50,-0.34,0.95,0
59.94,29.42,-17.27,0.49,-0.30,0.95,0
48.83,30.58,-14.95,0.49,-0.27,0.92,0
42.18,30.03,-13.61,0.47,-0.22,0.90,0
39.06,29.97,-14.10,0.47,-0.16,0.90,0
40.89,29.72,-15.50,0.50,-0.12,0.87,0
46.33,28.20,-17.33,0.53,-0.10,0.85,0
53.22,26.67,-18.68,0.58,-0.15,0.84,0
60.55,25.57,-19.84,0.60,-0.29,0.88,0
61.83,25.94,-19.90,0.59,-0.41,0.93,0
57.25,27.83,-17.21,0.56,-0.41,0.95,0
50.35,30.70,-13.73,0.56,-0.34,0.94,0
43.15,32.65,-9.70,0.55,-0.32,0.91,0
38.57,33.08,-5.86,0.54,-0.26,0.88,0
38.57,32.17,-3.42,0.54,-0.14,0.80,0
38.82,30.70,-2.14,0.55,-0.11,0.75,0
41.87,29.36,-2.20,0.57,-0.28,0.78,0
41.02,27.04,-3.30,0.58,-0.42,0.85,0
34.36,26.98,-4.39,0.61,-0.41,0.91,0
29.66,27.47,-6.16,0.67,-0.30,0.91,0
30.03,27.40,-8.12,0.70,-0.21,0.90,0
34.06,26.12,-8.42,0.70,-0.20,0.89,0
38.64,23.68,-6.59,0.67,-0.22,0.83,0
39.55,20.94,-3.91,0.63,-0.24,0.81,0
37.84,18.74,-0.85,0.60,-0.29,0.82,0
33.39,18.01,1.10,0.58,-0.31,0.85,0
28.20,17.27,2.99,0.57,-0.30,0.86,0
25.21,15.81,3.30,0.60,-0.26,0.84,0
23.80,13.43,2.38,0.62,-0.25,0.84,0
24.35,11.23,1.46,0.61,-0.26,0.85,0
26.55,9.09,0.55,0.58,-0.24,0.81,0
29.91,6.29,-0.24,0.56,-0.24,0.79,0
33.02,3.72,-0.73,0.52,-0.27,0.81,0
35.34,3.66,-0.24,0.48,-0.31,0.85,0
37.23,5.62,0.49,0.48,-0.32,0.85,0
36.87,5.25,0.12,0.47,-0.34,0.86,0
35.34,5.00,-0.18,0.44,-0.39,0.87,0
33.94,8.30,0.00,0.46,-0.41,0.87,0
30.15,10.80,-1.16,0.49,-0.38,0.85,0
26.98,9.70,-1.22,0.48,-0.37,0.85,0
24.41,10.44,-0.61,0.47,-0.38,0.85,0
21.12,11.72,-0.79,0.48,-0.38,0.82,0
17.76,12.57,-0.79,0.48,-0.36,0.81,0
15.93,14.34,-1.10,0.50,-0.34,0.80,0
15.32,14.71,-1.59,0.51,-0.33,0.80,0
14.77,13.98,-1.65,0.52,-0.37,0.82,0
14.77,13.73,-1.83,0.51,-0.37,0.84,0
14.34,13.92,-2.20,0.51,-0.33,0.82,0
14.65,13.55,-2.08,0.51,-0.34,0.82,0
15.75,13.18,-1.71,0.49,-0.39,0.82,0
15.01,12.02,-0.98,0.47,-0.41,0.83,0
14.34,11.84,0.12,0.48,-0.37,0.80,0
14.89,11.47,0.31,0.50,-0.36,0.76,0
15.87,10.13,0.43,0.49,-0.43,0.77,0
13.43,9.52,0.67,0.47,-0.46,0.78,0
9.40,10.74,0.92,0.48,-0.43,0.80,0
5.49,10.86,1.59,0.48,-0.42,0.81,0
3.60,9.83,2.01,0.47,-0.42,0.83,0
2.99,9.95,2.87,0.46,-0.41,0.83,0
2.75,10.50,3.72,0.46,-0.42,0.83,0
2.93,9.28,4.21,0.47,-0.41,0.80,0
4.33,9.52,3.72,0.51,-0.40,0.77,0
5.62,8.06,3.48,0.53,-0.43,0.77,0
6.53,6.90,3.97,0.55,-0.43,0.79,0
7.02,6.41,4.03,0.57,-0.38,0.79,0
8.54,6.16,5.13,0.57,-0.40,0.83,0
10.99,5.92,5.92,0.56,-0.43,0.84,0
10.56,6.16,7.14,0.53,-0.45,0.85,0
8.73,7.63,9.16,0.51,-0.49,0.87,0
6.71,10.50,10.86,0.53,-0.49,0.90,0
4.58,12.82,13.24,0.57,-0.47,0.90,0
4.88,13.55,15.75,0.61,-0.44,0.88,0
6.29,14.34,16.72,0.64,-0.42,0.88,0
8.73,15.01,18.19,0.66,-0.44,0.87,0
10.31,15.81,20.02,0.65,-0.48,0.87,0
8.97,16.48,21.85,0.61,-0.48,0.83,0
5.07,18.37,23.68,0.58,-0.47,0.85,0
0.43,19.96,26.37,0.53,-0.49,0.84,0
-3.72,22.71,28.93,0.51,-0.49,0.84,0
-7.32,24.54,31.19,0.51,-0.46,0.83,0
-8.06,24.96,32.47,0.51,-0.40,0.80,0
-6.41,24.54,33.87,0.52,-0.39,0.78,0
-2.99,23.93,35.64,0.52,-0.41,0.76,0
-0.31,23.68,37.05,0.51,-0.43,0.76,0
1.04,23.19,37.72,0.50,-0.43,0.75,0
0.92,22.52,37.78,0.49,-0.44,0.73,0
0.43,20.63,36.87,0.47,-0.45,0.69,0
-1.95,19.41,36.07,0.45,-0.44,0.66,0
-5.13,19.10,35.71,0.45,-0.43,0.68,0
-7.26,17.58,34.61,0.45,-0.41,0.66,0
-7.26,16.24,33.75,0.45,-0.38,0.68,0
-4.76,14.10,32.47,0.46,-0.37,0.66,0
-1.16,10.80,30.82,0.46,-0.37,0.65,0
2.75,6.90,29.36,0.46,-0.38,0.65,0
6.59,3.78,28.44,0.44,-0.41,0.65,0
9.64,0.49,26.79,0.42,-0.41,0.65,0
12.45,-2.81,25.70,0.40,-0.42,0.63,0
13.49,-4.82,24.96,0.39,-0.44,0.64,0
12.63,-7.20,24.78,0.40,-0.47,0.64,0
9.52,-9.46,24.48,0.41,-0.50,0.64,0
4.64,-11.54,24.60,0.43,-0.49,0.64,0
1.40,-13.18,23.93,0.45,-0.45,0.63,0
-0.18,-15.38,23.01,0.47,-0.40,0.65,0
2.20,-17.88,22.16,0.46,-0.39,0.68,0
10.19,-18.92,20.63,0.47,-0.39,0.70,0
14.77,-20.63,21.00,0.48,-0.42,0.70,0
18.92,-21.85,21.67,0.47,-0.45,0.71,0
23.32,-20.69,21.48,0.47,-0.48,0.72,0
24.66,-19.96,21.91,0.47,-0.51,0.72,0
23.93,-18.49,22.46,0.47,-0.51,0.75,0
23.01,-17.09,22.58,0.51,-0.45,0.73,0
22.95,-16.54,23.01,0.54,-0.40,0.73,0
26.12,-16.97,23.25,0.53,-0.39,0.73,0
28.81,-17.27,24.05,0.51,-0.45,0.77,0
32.17,-15.26,24.41,0.50,-0.45,0.78,0
33.63,-11.90,24.66,0.51,-0.45,0.80,0
33.69,-8.67,24.17,0.52,-0.46,0.81,0
31.25,-6.41,23.68,0.52,-0.45,0.81,0
28.14,-3.91,23.32,0.53,-0.42,0.79,0
26.73,-2.14,21.61,0.55,-0.38,0.75,1
26.00,-0.49,20.51,0.57,-0.37,0.77,1
22.83,0.00,19.78,0.57,-0.33,0.69,1
19.90,-0.55,18.19,0.55,-0.33,0.72,1
18.19,-0.92,17.58,0.54,-0.38,0.72,1
14.22,-0.79,17.52,0.53,-0.35,0.74,1
12.94,-0.79,16.05,0.54,-0.34,0.76,1
16.24,-0.55,13.85,0.53,-0.39,0.78,1
18.25,0.18,13.24,0.50,-0.40,0.78,1
16.85,-0.31,12.94,0.47,-0.41,0.73,1
12.88,-0.43,13.06,0.44,-0.47,0.78,1
5.31,0.92,13.85,0.43,-0.48,0.82,1
-4.15,1.83,13.06,0.44,-0.36,0.78,1
-10.01,-0.43,11.54,0.44,-0.26,0.75,1
-9.28,-2.75,10.74,0.39,-0.29,0.81,1
-5.62,-3.48,10.01,0.37,-0.36,0.84,1
-5.43,-5.86,8.97,0.41,-0.32,0.82,1
-5.43,-11.60,7.39,0.43,-0.27,0.80,1
-2.93,-18.62,6.35,0.43,-0.28,0.82,1
-2.62,-25.88,5.92,0.48,-0.30,0.82,1
-5.62,-34.12,4.94,0.63,-0.28,0.83,1
-8.67,-43.40,4.33,0.87,-0.20,0.78,1
-9.64,-54.69,7.75,1.21,-0.12,0.71,1
-5.92,-69.70,16.78,1.72,-0.15,0.69,1
0.85,-84.35,32.65,2.50,-0.23,0.63,1
0.67,-98.14,57.37,3.51,-0.27,0.43,1
-0.85,-118.35,99.73,4.00,-0.20,0.18,1
-13.85,-152.10,151.25,4.00,-0.44,-0.06,1
-37.41,-183.41,199.71,4.00,-0.83,-0.11,1
-80.32,-198.79,235.11,3.99,-0.83,-0.13,1
-125.67,-198.73,261.96,3.76,-0.67,-0.15,1
-151.18,-208.19,283.33,3.40,-0.70,-0.23,1
-164.61,-234.86,294.74,2.80,-0.79,-0.25,1
-165.16,-264.89,303.83,2.19,-0.87,-0.30,1
-163.88,-295.23,309.75,1.56,-1.01,-0.34,1
-175.96,-327.76,310.24,0.75,-1.29,-0.18,1
-209.17,-347.05,303.83,-0.07,-1.67,-0.29,1
-268.13,-347.35,285.10,-1.05,-1.17,-0.11,1
-276.92,-331.67,238.10,-1.95,0.29,1.15,1
-216.80,-299.74,190.86,-0.78,-1.07,-0.61,1
-253.11,-326.23,194.76,-0.26,-1.55,-1.27,1
-322.69,-347.78,171.69,-0.91,-0.44,-0.68,1
-285.89,-333.25,118.29,-1.37,0.27,-0.53,1
-248.11,-325.62,74.34,-1.72,-0.03,-0.27,1
-231.87,-307.74,46.39,-2.14,-0.45,-0.08,1
-250.85,-276.25,18.37,-2.62,-0.53,0.10,1
-260.86,-231.14,-14.40,-3.03,-0.37,0.29,1
-243.29,-166.75,-43.27,-3.10,-0.21,0.47,1
-197.75,-98.39,-77.64,-2.77,-0.30,0.72,1
-144.35,-48.28,-120.85,-2.48,0.13,0.63,1
-66.22,4.21,-112.12,-2.15,0.41,0.76,1
17.52,44.86,-82.09,-1.74,0.23,0.79,1
80.32,53.77,-65.49,-1.55,-0.18,0.55,1
111.15,63.48,-54.44,-1.38,-0.36,0.54,1
122.56,67.69,-44.43,-1.03,-0.09,0.55,1
119.20,58.78,-31.01,-0.76,-0.04,0.57,1
108.70,50.23,-27.71,-0.82,-0.09,0.38,1
104.55,55.66,-35.34,-0.63,-0.28,0.51,1
82.52,54.69,-54.08,-0.46,-0.09,0.63,1
58.47,50.11,-49.26,-0.40,0.29,0.73,1
40.77,37.78,-29.91,-0.57,0.43,0.70,1
38.76,30.88,-11.66,-0.70,0.39,0.71,1
42.24,27.04,-2.56,-0.74,0.39,0.75,1
44.80,20.57,0.85,-0.74,0.36,0.72,1
44.25,12.45,2.93,-0.71,0.38,0.69,1
41.81,7.81,3.30,-0.65,0.44,0.75,1
39.25,4.21,3.72,-0.62,0.52,0.81,1
37.11,0.24,5.62,-0.63,0.49,0.77,1
31.56,-3.30,7.69,-0.67,0.49,0.75,1
25.57,-3.91,8.00,-0.71,0.52,0.73,1
21.06,-3.85,6.23,-0.72,0.54,0.74,1
16.17,-1.95,4.27,-0.76,0.53,0.78,1
10.62,1.59,-0.12,-0.79,0.55,0.80,1
4.27,4.82,-2.87,-0.85,0.57,0.82,1
2.20,10.86,-3.72,-0.90,0.59,0.87,1
9.83,19.78,-4.70,-0.86,0.64,0.97,1
23.99,25.21,-6.41,-0.79,0.63,0.98,1
39.25,25.09,-5.07,-0.78,0.57,0.92,0
54.57,25.39,-2.69,-0.78,0.53,0.88,0
68.85,29.05,-2.62,-0.73,0.46,0.89,0
80.81,33.87,-3.30,-0.67,0.36,0.85,0
83.31,35.64,-6.23,-0.65,0.35,0.81,0
90.88,38.02,-12.45,-0.61,0.38,0.79,0
104.49,41.99,-18.07,-0.54,0.36,0.79,0
117.55,45.72,-20.69,-0.49,0.27,0.82,0
124.63,49.68,-19.65,-0.51,0.09,0.84,0
124.33,53.77,-16.66,-0.45,0.02,0.86,0
115.91,54.38,-17.40,-0.41,0.10,0.90,0
110.90,54.99,-20.14,-0.41,0.14,0.92,0
110.60,56.82,-21.00,-0.39,0.16,0.93,0
110.17,57.68,-20.94,-0.38,0.23,0.90,0
111.15,59.94,-23.07,-0.40,0.22,0.92,0
118.77,66.04,-24.72,-0.36,0.15,0.93,0
122.62,71.47,-25.88,-0.24,0.13,0.94,0
121.52,74.10,-28.14,-0.13,0.15,0.91,0
119.69,76.54,-29.97,-0.14,0.09,0.93,0
120.30,79.16,-37.11,-0.09,-0.03,1.06,0
116.15,77.39,-47.36,-0.15,0.02,1.03,0
112.98,82.64,-44.37,-0.14,0.02,1.02,0
111.63,86.98,-43.21,-0.08,-0.01,0.94,0
109.86,90.09,-47.36,-0.02,-0.03,0.92,0
110.78,94.36,-51.94,0.03,-0.00,0.97,0
115.72,97.17,-54.14,0.09,0.02,0.97,0
115.97,97.84,-51.27,0.09,-0.05,0.96,0
113.28,100.16,-45.65,0.06,-0.16,0.96,0
104.98,101.44,-42.72,0.04,-0.25,0.96,0
90.64,102.54,-41.32,0.01,-0.25,0.91,0
77.58,103.45,-43.03,0.09,-0.16,0.90,0
69.82,103.64,-44.98,0.17,-0.08,0.92,0
72.02,107.36,-45.29,0.21,-0.07,0.96,0
77.94,106.93,-44.19,0.26,-0.15,0.92,0
82.09,104.19,-41.38,0.32,-0.21,0.93,0
82.58,101.32,-38.27,0.34,-0.23,0.93,0
78.37,97.29,-34.61,0.31,-0.23,0.90,0
73.79,93.57,-32.04,0.28,-0.24,0.88,0
63.66,92.96,-30.46,0.26,-0.28,0.90,0
50.78,92.65,-30.21,0.26,-0.31,0.85,0
38.88,91.37,-32.17,0.28,-0.29,0.82,0
28.75,91.43,-35.10,0.31,-0.22,0.82,0
24.60,92.96,-38.15,0.33,-0.20,0.83,0
29.36,94.18,-41.81,0.33,-0.20,0.82,0
37.78,93.44,-44.56,0.35,-0.21,0.79,0
49.01,91.37,-46.02,0.39,-0.21,0.74,0
61.04,87.95,-46.57,0.41,-0.22,0.72,0
70.13,84.29,-44.49,0.38,-0.26,0.73,0
74.10,81.30,-40.53,0.33,-0.29,0.71,0
72.51,78.61,-36.62,0.33,-0.31,0.69,0
61.89,77.64,-33.14,0.33,-0.36,0.71,0
43.40,78.31,-30.03,0.29,-0.40,0.71,0
25.39,79.22,-29.05,0.29,-0.41,0.66,0
10.13,79.90,-28.99,0.37,-0.36,0.65,0
2.14,80.02,-30.52,0.50,-0.28,0.65,0
4.58,79.10,-34.42,0.63,-0.22,0.67,0
13.85,76.48,-37.90,0.70,-0.24,0.68,0
26.25,72.02,-40.47,0.72,-0.28,0.67,0
36.80,67.26,-41.63,0.71,-0.33,0.65,0
40.89,62.87,-40.89,0.65,-0.38,0.64,0
40.10,59.51,-39.06,0.58,-0.43,0.64,0
33.87,58.35,-37.23,0.55,-0.46,0.60,0
24.66,57.07,-35.28,0.62,-0.48,0.58,0
11.90,56.15,-33.45,0.69,-0.51,0.61,0
-1.59,54.81,-32.78,0.69,-0.51,0.62,0
-10.74,52.49,-33.51,0.71,-0.46,0.58,0
-14.71,50.66,-34.06,0.76,-0.42,0.61,0
-12.70,49.13,-34.61,0.80,-0.43,0.66,0
-6.47,46.81,-35.34,0.79,-0.45,0.68,0
1.83,43.88,-35.46,0.75,-0.43,0.71,0
10.01,42.42,-34.42,0.72,-0.44,0.72,0
15.63,41.50,-33.26,0.68,-0.48,0.73,0
18.01,41.75,-31.92,0.66,-0.51,0.74,0
17.40,42.91,-30.09,0.66,-0.50,0.75,0
16.60,44.13,-28.93,0.69,-0.46,0.73,0
16.97,44.98,-28.56,0.70,-0.44,0.71,0
18.13,44.62,-28.02,0.69,-0.44,0.70,0
19.96,44.62,-27.34,0.68,-0.45,0.70,0
22.28,45.47,-26.55,0.69,-0.50,0.71,0
22.40,45.65,-25.76,0.69,-0.54,0.70,0
19.78,45.47,-24.84,0.68,-0.52,0.71,0
16.30,46.26,-23.50,0.68,-0.51,0.73,0
13.31,47.79,-21.18,0.66,-0.52,0.72,0
11.96,47.97,-18.74,0.66,-0.51,0.71,0
12.08,47.61,-16.66,0.68,-0.48,0.69,0
13.85,46.45,-14.53,0.70,-0.47,0.69,0
17.64,44.07,-12.88,0.71,-0.47,0.67,0
22.34,41.81,-12.02,0.73,-0.46,0.64,0
26.73,39.06,-11.96,0.73,-0.46,0.65,0
31.31,35.95,-11.96,0.72,-0.47,0.65,0
35.03,34.00,-11.78,0.70,-0.48,0.65,0
37.35,31.74,-11.11,0.70,-0.47,0.62,0
39.79,28.99,-10.50,0.70,-0.46,0.60,0
41.20,25.70,-9.83,0.71,-0.49,0.61,0
40.16,23.07,-8.30,0.68,-0.51,0.65,0
38.02,21.91,-6.35,0.65,-0.53,0.65,0
34.48,21.67,-5.43,0.65,-0.53,0.60,0
29.05,21.06,-4.88,0.66,-0.58,0.58,0
22.22,19.59,-3.91,0.64,-0.58,0.55,0
13.43,18.13,-3.11,0.62,-0.56,0.55,0
7.93,17.88,-1.71,0.61,-0.56,0.60,0
6.77,18.92,-0.37,0.63,-0.58,0.63,0
8.48,18.86,0.49,0.66,-0.56,0.63,0
14.10,16.17,0.79,0.67,-0.49,0.58,0
18.01,12.70,0.49,0.67,-0.51,0.54,0
18.92,9.70,0.06,0.63,-0.60,0.56,0
14.59,8.54,0.49,0.59,-0.63,0.55,1
3.60,9.40,0.73,0.58,-0.59,0.55,1
-1.65,9.70,1.22,0.58,-0.60,0.56,1
-4.82,9.52,0.61,0.57,-0.61,0.56,1
-8.73,8.97,0.00,0.56,-0.58,0.56,1
-9.22,7.57,-0.67,0.57,-0.55,0.56,1
-7.39,5.13,-0.92,0.58,-0.54,0.60,1
-3.36,2.87,-2.08,0.60,-0.51,0.58,1
0.43,0.12,-3.85,0.61,-0.51,0.57,1
3.85,-3.72,-5.62,0.56,-0.57,0.59,1
3.17,-5.19,-7.14,0.52,-0.64,0.56,1
-5.31,-5.07,-7.87,0.50,-0.66,0.58,1
-16.72,-4.21,-9.09,0.50,-0.60,0.60,1
-25.02,-3.30,-10.99,0.52,-0.52,0.62,1
-25.70,-3.48,-12.63,0.53,-0.48,0.67,1
-21.24,-5.31,-14.22,0.53,-0.46,0.73,1
-16.48,-7.51,-16.17,0.53,-0.48,0.80,1
-17.09,-10.25,-21.55,0.54,-0.46,0.84,1
-16.66,-13.06,-26.43,0.59,-0.38,0.85,1
-11.66,-18.25,-33.20,0.67,-0.33,0.86,1
-4.09,-26.18,-40.04,0.74,-0.41,0.94,1
1.04,-34.91,-46.26,0.82,-0.54,0.98,1
-6.84,-44.43,-54.38,0.94,-0.65,1.01,1
-27.71,-54.87,-61.71,1.10,-0.73,1.08,1
-55.05,-62.74,-63.05,1.30,-0.68,1.21,1
-76.72,-69.46,-58.41,1.62,-0.55,1.28,1
-87.16,-77.51,-48.52,2.04,-0.51,1.29,1
-89.72,-88.81,-34.30,2.68,-0.58,1.23,1
-90.39,-104.25,-15.08,3.58,-0.65,1.09,1
-88.50,-121.52,14.28,4.00,-0.72,0.74,1
-83.01,-147.58,60.73,4.00,-0.92,0.43,1
-91.00,-186.83,117.19,4.00,-1.31,0.21,1
-133.61,-219.48,168.70,3.99,-1.75,0.04,1
-204.71,-235.96,212.83,3.48,-1.84,-0.10,1
-269.90,-236.76,251.46,3.03,-1.36,-0.10,1
-293.88,-224.79,291.08,2.93,-0.91,-0.15,1
-287.96,-217.65,320.43,2.97,-0.97,-0.36,1
-272.95,-229.92,333.80,2.75,-1.06,-0.51,1
-248.84,-249.08,337.46,2.31,-1.14,-0.76,1
-231.57,-260.62,325.68,2.02,-1.51,-1.19,1
-237.43,-266.17,302.92,1.65,-1.97,-1.36,1
-270.39,-278.99,284.48,0.97,-2.44,-1.17,1
-323.85,-295.29,262.63,0.30,-2.98,-1.04,1
-387.08,-294.62,223.27,-0.43,-3.09,-0.89,1
-450.13,-266.42,185.42,-1.17,-2.74,-0.58,1
